image_path,question,answer
0b/0bfd820c.jpg,What color is the object mounted to the wall?,Black
0b/0bfd820c.jpg,"How far from the wall can the TV be extended when fully extended, shown in inches?",4.3
0b/0bbacf2f.jpg,What color is the table?,White
0b/0bbacf2f.jpg,On which side of the image is the leg of the table?,Right
0b/0b4222bf.jpg,What color is the bag?,Beige
0b/0b4222bf.jpg,How many eyelets are on the zipper pull?,Three
0b/0b4bb161.jpg,What is the item made of?,Metal
0b/0b4bb161.jpg,What general shape does the tool's tip assume?,Hook
0b/0b3e0987.jpg,What color is the board?,Colorful
0b/0b3e0987.jpg,What shape best describes the iron rest located on the left side of the ironing board?,Rectangular
0b/0bfff055.jpg,What is the shelf made of?,Glass
0b/0bfff055.jpg,What shape is the shelf on which the object rests?,Triangle
0b/0bdb7226.jpg,What kind of battery is this?,Alkaline
0b/0bdb7226.jpg,What color is the band separating 'Amazon' and 'ALKALINE'?,Orange
0b/0bca91dd.jpg,How many lightbulbs are in the image?,Six
0b/0bca91dd.jpg,What thread size are the LED bases?,E27
0b/0bf6e3db.jpg,What is the vehicle?,Motorcycle
0b/0bf6e3db.jpg,What shape is the glass covering the headlight?,Circular
0b/0be8caa8.jpg,What color is the boot?,Black
0b/0be8caa8.jpg,What shape best describes the boot's heel?,Block
0b/0bc5febc.jpg,What color is the folder?,Black
0b/0bc5febc.jpg,What is the second to last letter visible on the alphabet tab?,Y
0b/0b0949ec.jpg,What color are the circles?,Orange
0b/0b0949ec.jpg,What color is on the outer ring of the swirl?,Red
0b/0bfffa4d.jpg,What color is the chair?,Brown
0b/0bfffa4d.jpg,How many legs are part of the chair's metal base?,Four
0b/0beac919.jpg,What number is shown?,Ten
0b/0beac919.jpg,What type of material is the number '0' made out of?,Chain
0b/0b6bfb19.jpg,What material is used for the masks?,Cotton
0b/0b6bfb19.jpg,What is the composition of the cupra face masks in the description?,Cotton
0b/0bdce26c.jpg,What color are the shoes?,Black
0b/0bdce26c.jpg,What color is the insole?,Purple
0b/0bc0e15b.jpg,What color is the chair?,Brown
0b/0bc0e15b.jpg,What is the primary material of the exposed components at the chair's base?,Steel
0b/0bf0b910.jpg,What color is the chair?,Brown
0b/0bf0b910.jpg,What is the predominant color of the reclining chair?,Brown
0b/0be54243.jpg,Is there a ring?,Yes
0b/0be54243.jpg,"According to the bullet points, what encloses the ring's central birthstone?",Framework
0b/0bd1cee3.jpg,What color is the frame?,Black
0b/0bd1cee3.jpg,How many different flame colors are displayed within the fireplace?,Three
0b/0baa7e32.jpg,What color is the phone case?,Black
0b/0baa7e32.jpg,What is the brand of the phone case according to the metadata?,Solimo
0b/0bb698c3.jpg,What is the color of the case?,Transparent
0b/0bb698c3.jpg,What shape is behind the vertical camera on the dark-colored phone?,Circle
0b/0ba91d0d.jpg,What color is the case?,Yellow
0b/0ba91d0d.jpg,What shape is the camera cut-out on the top left?,Oval
0b/0b7ec0bd.jpg,What is the fabric type?,Fabric
0b/0b7ec0bd.jpg,What is the weaving style of the fabric depicted?,Tweed
0b/0bb7926b.jpg,What color is the item?,Black
0b/0bb7926b.jpg,What color is the material used to cover the fire pit?,Black
0b/0bfe1015.jpg,What is this?,Knob
0b/0bfe1015.jpg,What is the shape of the cut in the middle of the keyhole?,Rectangle
0b/0b28fa4f.jpg,What color is the shoe?,Blue
0b/0b28fa4f.jpg,What is the number of eyelets on one side of the shoe?,Two
0b/0b6eac2b.jpg,What shape is visible?,Heart
0b/0b6eac2b.jpg,What is the prominent color of the ribbon on the phone case?,Red
0b/0b03e204.jpg,What is on the phone case?,Candy
0b/0b03e204.jpg,What is the color of the smallest candy piece?,White
0b/0b449f19.jpg,Is cane sugar an ingredient?,Yes
0b/0b449f19.jpg,What is derived from corn?,Dextrose
0b/0bc612f1.jpg,What color are the cones?,Orange
0b/0bc612f1.jpg,What shape is the hole in the black holder?,Round
0b/0be53700.jpg,What color is the phone case?,Black
0b/0be53700.jpg,What is the shape of the cutout on the phone case?,Oval
0c/0c4fffb2.jpg,What word is written above boss?,Girl
0c/0c4fffb2.jpg,How many S's are there in the script on the phone case?,Three
0c/0c9649a3.jpg,What color is the chalk?,Green
0c/0c9649a3.jpg,What color is the top left wax circle?,Pink
0c/0c818701.jpg,What color is the container lid on the left?,Yellow
0c/0c818701.jpg,What is the color of the lid of the leftmost container?,Yellow
0c/0c1dfe63.jpg,What color are the blankets?,Various
0c/0c1dfe63.jpg,What color are the tassels hanging on the left?,Yellow
0c/0c78d9b9.jpg,What color is the shirt?,Blue
0c/0c78d9b9.jpg,What material is the belt's buckle?,Metal
0c/0caead1f.jpg,What color is the grill?,Red
0c/0caead1f.jpg,What number of vent holes can you see in the image?,Three
0c/0c1f36e3.jpg,What flavor is the juice?,Orange
0c/0c1f36e3.jpg,"What word can be found below the words ""365 Everyday Value""?",Juice
0c/0c5eb5d7.jpg,How many calories are per serving?,20
0c/0c5eb5d7.jpg,How much sodium is contained in each serving?,40mg
0c/0cca5d49.jpg,What is the color of the Solimo container?,Green
0c/0cca5d49.jpg,"On the bucket, what color is the L in the background pattern?",Green
0c/0c0105e3.jpg,What is pictured on the phone case?,Motorcycle
0c/0c0105e3.jpg,What shape is the motorcycle's headlight?,Round
0c/0c66688b.jpg,What animal is on the sheet?,Dog
0c/0c66688b.jpg,What is written in Japanese and represented numerically on the packaging?,300
0c/0c952856.jpg,How many calories are per serving?,150
0c/0c952856.jpg,What percentage of the Daily Value is contributed by Iron?,Ten
0c/0ce4bdd9.jpg,What color are the curtains?,Grey
0c/0ce4bdd9.jpg,What color are the curtain tiebacks in the image?,Black
0c/0c589417.jpg,What shape is on the cover?,Heart
0c/0c589417.jpg,How many pink stars are inside of black outlined stars?,Zero
0c/0c80cdf9.jpg,What color are the shoes?,Navy
0c/0c80cdf9.jpg,What shape is the hole on the shoe's heel?,Oval
0c/0c08e06e.jpg,What color is the phone case?,Orange
0c/0c08e06e.jpg,What number does the silver chain on the phone case resemble?,Two
0c/0c548e88.jpg,What color is the cover?,Blue
0c/0c548e88.jpg,What brand is the product on the boat?,AmazonBasics
0c/0cec886b.jpg,What color are the shelves?,White
0c/0cec886b.jpg,What is the hue of the vertical object to the left?,Beige
0c/0cf5a5b2.jpg,What color are these shoes?,Beige
0c/0cf5a5b2.jpg,What is the material that gives the shoes a glossy appearance?,Patent
0c/0c1650fb.jpg,What jewelry is shown?,Earrings
0c/0c1650fb.jpg,What metal plating covers the sterling silver?,Platinum
0c/0cdf5f45.jpg,What shape is made by the flower petals?,Heart
0c/0cdf5f45.jpg,What color are the objects forming the upper part of the heart?,Golden
0c/0c8a0864.jpg,What color is the top of the mixer?,Silver
0c/0c8a0864.jpg,The product's dimensions are illustrated by measurements.  What unit is used for the 18.8 value?,Inches
0c/0cfc7434.jpg,What color is the case?,Blue
0c/0cfc7434.jpg,"What word follows ""In the face""?",with
0c/0c609ee0.jpg,What color is the case?,Pink
0c/0c609ee0.jpg,How many levels does the Eiffel Tower on the case have?,Three
0c/0c205492.jpg,What color is the paper?,White
0c/0c205492.jpg,What is the state of the upper right corner of the object?,Curled
0c/0cae0b69.jpg,What is the pattern?,Butterfly
0c/0cae0b69.jpg,What is the primary color of the larger butterfly wings?,Golden
0c/0cd4fa75.jpg,What is the color of the shoe?,Green
0c/0cd4fa75.jpg,What is the color of the stitching on the top of the shoe?,Gray
0c/0c1669ef.jpg,What kind of nuts are processed?,Tree
0c/0c1669ef.jpg,"Besides soy, what other food listed is processed?",Wheat
0c/0cc09f60.jpg,What color is the bulb?,White
0c/0cc09f60.jpg,What is the material used on the bottom part of the bulb?,Metal
0c/0c66f432.jpg,What animal is shown?,Lion
0c/0c66f432.jpg,What animal's face is printed on the depicted silicone case?,Lion
0c/0cbdf711.jpg,What word is at the top of the package?,Nappies
0c/0cbdf711.jpg,What number is displayed in the product's top right corner?,Three
0c/0ca9a1ec.jpg,What color are the leaves?,Red
0c/0ca9a1ec.jpg,What is printed on the phone case?,Maple
0c/0c0cf69a.jpg,What color is the mat?,Wood
0c/0c0cf69a.jpg,How many centimeters thick are these interlocking floor tiles?,One
0c/0c741285.jpg,What color is the photo?,Grey
0c/0c741285.jpg,What type of material is the shade made of?,Linen
0c/0c102620.jpg,What color are the sticky notes?,Yellow
0c/0c102620.jpg,What color is the outermost box on the graph?,Blue
0c/0c56fcd5.jpg,What color is the ink?,Yellow
0c/0c56fcd5.jpg,What color is the circle on the ink cartridge label?,Yellow
0c/0c20b037.jpg,What is the table made of?,Beech
0c/0c20b037.jpg,What material makes up the cylindrical supports connecting the two platforms?,Beech
0c/0cc343f3.jpg,What tower is depicted on the phone case?,Eiffel
0c/0cc343f3.jpg,How many clock faces are visible on the building to the right of the Eiffel Tower?,One
0c/0c027da1.jpg,What color is the cover?,Purple
0c/0c027da1.jpg,What is the pattern that the metallic color paint is in?,Chevron
0c/0ca6a29f.jpg,What color is the couch?,Grey
0c/0ca6a29f.jpg,What letter is sitting on the shelf above the couch?,A
0c/0cbc6679.jpg,What is the object in the image?,Scarf
0c/0cbc6679.jpg,"What is the primary material of the displayed men's scarf, according to the metadata?",Cashmere
0c/0cc1b3d6.jpg,What color are the curtains?,Beige
0c/0cc1b3d6.jpg,What is the color of the inner layer of the curtain on the left?,White
0c/0ce29729.jpg,What color are the cushions?,Beige
0c/0ce29729.jpg,What material makes up the woven covering of the chair and table?,Resin
0c/0c491051.jpg,What animal is on the case?,Kitten
0c/0c491051.jpg,What color are the cat's irises on the phone case?,Green
0c/0c871a1c.jpg,What color is the case?,Blue
0c/0c871a1c.jpg,What is the dominant color of the 'Feather Texture' on the case?,Blue
0c/0cb5b098.jpg,What number is on the ball?,20
0c/0cb5b098.jpg,What number is seen at the bottom left side of the ball?,Twenty
0c/0c265349.jpg,What has the word BEST on it?,Label
0c/0c265349.jpg,What alphanumeric code is printed under the barcode?,12POESBC
0c/0c0dfb2b.jpg,What color is the elephant?,Green
0c/0c0dfb2b.jpg,What animal does the green part of the hook resemble?,Elephant
0c/0cc4ee91.jpg,What is the color of the chair?,Cocoa
0c/0cc4ee91.jpg,How many wheels are visible on the chair?,Two
0c/0c182f8c.jpg,What color is the case?,Black
0c/0c182f8c.jpg,"Besides the speaker and camera, what other component is near the top of the phone's back?",Flash
0c/0c74567e.jpg,What color is the bag?,Black
0c/0c74567e.jpg,What letter does the arrangement of the two parallel straps on the side of the bag resemble?,H
0c/0c3e241a.jpg,What is falling into the container?,Food
0c/0c3e241a.jpg,What shape are the majority of the falling objects?,Round
0c/0cea50c7.jpg,What is the color of the background?,Pink
0c/0cea50c7.jpg,How many blossoms are on the tree?,Four
0c/0cda6f3d.jpg,What color is prominent on the case?,Blue
0c/0cda6f3d.jpg,What color is directly above the red part on the back cover?,Yellow
0c/0c70128e.jpg,What color is the bag?,Black
0c/0c70128e.jpg,What is the color of the reflective strip on the side bag?,Silver
0c/0cedc0d5.jpg,What flavor is this drink mix?,Strawberry
0c/0cedc0d5.jpg,"According to the packaging, what is the drink mix flavored with?",Strawberry
0c/0c221a18.jpg,What is the object?,Earrings
0c/0c221a18.jpg,"In the earring with the ear post, what material are the prongs made of?",Silver
0c/0c9fc1b4.jpg,What is the shoe's color?,Blue
0c/0c9fc1b4.jpg,What is printed on the bottom of the shoe?,Fix
0c/0c21e4b5.jpg,What color is the ice pack?,Blue
0c/0c21e4b5.jpg,What is the color of the cylindrical object on the pictured item?,White
0c/0cdf526e.jpg,What is the large text?,Alone
0c/0cdf526e.jpg,What word is written on the railway?,ALONE
0c/0cdc641c.jpg,What color is the necklace?,Gold
0c/0cdc641c.jpg,What material are the rounds of the infinity pendant made of?,Zirconia
0c/0cede8cf.jpg,What color is the shoe?,Brown
0c/0cede8cf.jpg,What material are the decorative straps made from?,Leather
0c/0c3055f7.jpg,What type of light is visible?,Lamp
0c/0c3055f7.jpg,What shape is the unlit lightbulb?,Pear
0c/0caf06c8.jpg,What color is this?,Gray
0c/0caf06c8.jpg,What is the color of the napkin according to the product metadata?,White
0c/0ce12447.jpg,What color is the chair?,Black
0c/0ce12447.jpg,What is the visible material of the armrest cup holders?,Leather
0c/0c049d7b.jpg,What is the color of the flower?,Pink
0c/0c049d7b.jpg,What is the color of the butterfly whose wings are closest to the camera's perspective?,Turquoise
0c/0c3c45fd.jpg,What are the soap bottles in?,Box
0c/0c3c45fd.jpg,What is the color of the box's material?,Brown
0c/0ceb98d5.jpg,What color is the towel?,White
0c/0ceb98d5.jpg,The stand's base is made of what kind of steel?,Stainless
0c/0c3de4b9.jpg,What is on the black phone?,Skull
0c/0c3de4b9.jpg,What figure is illuminated in red on the phone case?,Skull
0c/0c0201a2.jpg,What is the first ingredient?,WATER
0c/0c0201a2.jpg,What type of grain is a key ingredient in the organic soy sauce?,Wheat
0c/0c9cfe79.jpg,What color is the bag?,Black
0c/0c9cfe79.jpg,How many seams are mentioned holding the bag together?,Double
0c/0cec9210.jpg,What roast is this coffee?,Medium
0c/0cec9210.jpg,What flavor note is listed twice on the front of the bag?,Caramel
0c/0c570c72.jpg,What color is the chair?,Black
0c/0c570c72.jpg,What material is the chair primarily made of according to the description?,Leather
0c/0ca00c5e.jpg,What color are the seeds?,Brown
0c/0ca00c5e.jpg,What is the brand written in red on the bag?,Vedaka
0c/0ce5a519.jpg,What color is the pet bed?,Teal
0c/0ce5a519.jpg,What is the height of the teal side when measured in centimeters?,Seventeen
0c/0c50b3bd.jpg,What color is the roll?,White
0c/0c50b3bd.jpg,What material is this product mostly made of according to item description?,Paper
0c/0c19eb39.jpg,What color is the sandal?,Pink
0c/0c19eb39.jpg,What geometric shape would best describe the heel?,Cone
0c/0cd94683.jpg,What color is the cover?,Blue
0c/0cd94683.jpg,What number of sheets does the notebook contain?,Hundred
0c/0c2a5e3f.jpg,What color is the jar?,Red
0c/0c2a5e3f.jpg,"According to the label, what kind of diets is this product suitable for?",Vegan
0c/0ce74389.jpg,What kind of toasts are these?,Mini
0c/0ce74389.jpg,How many slices are inside this package of mini toasts?,Thirty-six
0c/0cb006ef.jpg,What color is the towel?,Blue
0c/0cb006ef.jpg,What material comprises all the loops visible in the image?,Cotton
0c/0cbd1614.jpg,What color is the phone case?,Multicolored
0c/0cbd1614.jpg,What primary color is the center of the swirl?,Blue
0c/0c242b19.jpg,What does the art say?,Inhale
0c/0c242b19.jpg,"In the word written, what is the sum of the number of loops present in 'i' and 'e'?",One
0c/0cd573d5.jpg,What is the base made of?,Concrete
0c/0cd573d5.jpg,"The cylindrical part, what is the angle of the pattern on the grey block?",Diagonal
0c/0cc75507.jpg,What is on the person's neck?,Necklace
0c/0cc75507.jpg,What shape is the end of the key?,Heart
0c/0c866684.jpg,What is the object made of?,Metal
0c/0c866684.jpg,How many triangular sections are visible on one side of the metallic container?,Seven
0c/0cfab1b5.jpg,What color are the shoes?,Beige
0c/0cfab1b5.jpg,What is the attachment style of the man's ankle boots?,Laces
0c/0cea7642.jpg,What color are the candies?,Multicolor
0c/0cea7642.jpg,"Counting only the completely visible candies, are there more yellow or pink?",Yellow
0c/0c3fa5f8.jpg,What color is the stool?,Red
0c/0c3fa5f8.jpg,What pattern do the legs resemble when viewed from below?,Starburst
0c/0c812aed.jpg,What color is the shoe?,Navy
0c/0c812aed.jpg,How many eyelets can be seen on each side of the shoe?,Three
0c/0c4b6f08.jpg,What pattern are the shoes?,Snakeskin
0c/0c4b6f08.jpg,What material is the wedge on the sandals?,Wood
0c/0ce9e997.jpg,What color is the shirt?,White
0c/0ce9e997.jpg,"Excluding the shoe laces, what is the main material of the shoes?",Suede
0c/0cc642c4.jpg,What color is the flower?,White
0c/0cc642c4.jpg,What color are the graphics printed onto this case?,White
0c/0c5cdadd.jpg,What is the color of the leaves?,Brown
0c/0c5cdadd.jpg,Which corner houses the camera bump?,Top
0c/0c47a35f.jpg,What color is the item?,Black
0c/0c47a35f.jpg,What kind of shape are the bases of the legs?,Trapezoid
0c/0c433d51.jpg,What is the object?,Phone
0c/0c433d51.jpg,How many circles make the roots design?,Seven
0c/0c7fce24.jpg,What color is this?,Brass
0c/0c7fce24.jpg,What is the curvature of the grain?,Concave
0c/0cdd69c3.jpg,What is the bottom word?,BOSS
0c/0cdd69c3.jpg,"What color is the phone case directly above the text ""GIRL""?",Black
0c/0c714653.jpg,What are the cookies?,Vanilla
0c/0c714653.jpg,What flavor are these Happy Belly sandwich cremes?,Vanilla
0c/0c0fcb70.jpg,What is the name of the vegetable?,Sprouts
0c/0c0fcb70.jpg,"What word is atop ""BRUSSELS SPROUTS"" on the bag?",Happy
0c/0c94b2be.jpg,What color are the straps?,Yellow
0c/0c94b2be.jpg,What shape are the metal components that the yellow straps loop through?,Rectangular
0c/0cbb7f5f.jpg,What color is the case?,Multicolor
0c/0cbb7f5f.jpg,What is the primary color of the square immediately surrounding the blue rectangle?,Yellow
0c/0c1c73ee.jpg,What is the color of the phone case?,Purple
0c/0c1c73ee.jpg,What is the most prominent color on the phone?,Purple
0c/0cc001a6.jpg,What color is the pry bar?,Black
0c/0cc001a6.jpg,How many individual slots are visible at the head?,Two
0c/0cccc8b2.jpg,What color are the files?,Green
0c/0cccc8b2.jpg,What color are the folders hanging in the cabinet?,Green
0c/0c0e07cc.jpg,What is the color of the phone cover?,Multicolor
0c/0c0e07cc.jpg,What color is most prominent within the ringlets around the lower right black circle on the cover?,Green
0c/0c9af80b.jpg,What color is the buckle?,Black
0c/0c9af80b.jpg,What is the color of the plastic fastener in the image?,Black
0c/0c740dc6.jpg,What color is the glitter?,Pink
0c/0c740dc6.jpg,What shape outlines the glittery Hello Kitty?,Oval
0c/0c1e609a.jpg,Is water an ingredient?,Yes
0c/0c1e609a.jpg,What liquid is listed among the ingredients?,Water
0c/0cc05aa0.jpg,What is the color of the case?,Blue
0c/0cc05aa0.jpg,What shape is surrounding the camera on the embroidery?,Rectangle
0c/0ccdaf52.jpg,What color is the plug?,White
0c/0ccdaf52.jpg,How many prongs does the cord's plug have?,Three
0c/0c26dd91.jpg,What shape is on the case?,Stars
0c/0c26dd91.jpg,What shape is the glitter on the case?,Stars
0c/0cfcc8ed.jpg,What color is the phone case?,Multicolor
0c/0cfcc8ed.jpg,What is the predominant color directly below the camera?,Orange
0c/0cff3eee.jpg,What color is the product?,Black
0c/0cff3eee.jpg,"Looking at B, how many handles are partially visible?",Two
0c/0c5a4db4.jpg,What color is the mitten?,Green
0c/0c5a4db4.jpg,What pattern is featured on this oven mitt?,Fern
0c/0c115305.jpg,What color is the bottom?,Black
0c/0c115305.jpg,How many long white stripes are on the sole?,Two
0c/0cada291.jpg,What is the color of heart?,Purple
0c/0cada291.jpg,What word is written in the speech bubble?,Hello
0c/0c30b6ef.jpg,What color are the lines?,Gray
0c/0c30b6ef.jpg,What geometric pattern is displayed?,Chevron
0c/0c5910eb.jpg,What color is the shade?,Clear
0c/0c5910eb.jpg,What material is the visible part of the lamp shade made of?,Glass
0c/0c9af960.jpg,What brand is this?,HappyBelly
0c/0c9af960.jpg,What is the very last word printed on the pink sticker found on the package?,Mix
0c/0c04ecfb.jpg,What letter is on the case?,C
0c/0c04ecfb.jpg,What letter is displayed on this phone case?,C
0c/0c62809f.jpg,What color is the folder?,Orange
0c/0c62809f.jpg,What is the value associated with the plastic slot on top of each hanging file folder?,Label
0c/0c84dba1.jpg,What is in the sky?,Clouds
0c/0c84dba1.jpg,What shape best describes the camera module on the back of the phone case?,Oval
0c/0ce99728.jpg,What color are the bags?,Green
0c/0ce99728.jpg,What color are the zippers on the mesh covers?,Black
0c/0cc30b1c.jpg,What color is the mat?,Brown
0c/0cc30b1c.jpg,What is the color of the backing visible at the edges?,Brown
0c/0c9fb956.jpg,What is the instrument?,Violin
0c/0c9fb956.jpg,What material are the pegs made of?,Ebony
0c/0ca73edf.jpg,What color is the cabinet?,White
0c/0ca73edf.jpg,What is the color of the material inside the cabinet on the right side?,Wood
0c/0c2646da.jpg,What is the color of the phone case?,Black
0c/0c2646da.jpg,What shape is the piece just above the tower and below the camera?,Circle
0c/0c2928d7.jpg,What color is the shoe?,Beige
0c/0c2928d7.jpg,How many eyelets are visible on the side of the shoe?,Two
0c/0c1f2dfc.jpg,What animal is shown?,Cat
0c/0c1f2dfc.jpg,What is the color of the celestial body in the background of the phone case?,Orange
0c/0c792079.jpg,What color are the plates?,White
0c/0c792079.jpg,What material are these plates made of?,Paper
0c/0c49747c.jpg,What color are the leaves?,Green
0c/0c49747c.jpg,What geometrical shape is most noticeable on the leaves?,Oval
0c/0cdfd08c.jpg,What color is the envelope?,Brown
0c/0cdfd08c.jpg,What's the color of the envelope?,Brown
0c/0cbf111c.jpg,What pattern is on the case?,Unicorn
0c/0cbf111c.jpg,"Excluding the rainbow-like figure with red being at the top, what shape decorates the case the most?",Unicorn
0c/0cf87e41.jpg,What is the ground beef's brand?,Fresh
0c/0cf87e41.jpg,What percentage of fat content is indicated on the product label?,Twenty-seven
0c/0cec80ed.jpg,What color is the phone case?,Blue
0c/0cec80ed.jpg,What brand's logo is located near the bottom-left edge of the phone?,Huawei
0c/0cceb5e7.jpg,What color is the chair?,Grey
0c/0cceb5e7.jpg,What material are the small decorative accents surrounding the stool seat?,Metal
0c/0c199c3e.jpg,What is on the hands?,Ring
0c/0c199c3e.jpg,What metal plating is used on the silver ring shown?,Platinum
0c/0cfca675.jpg,What flavor is it?,Orange
0c/0cfca675.jpg,How many milligrams of the supplement is Calcium?,200
0c/0c549c74.jpg,How many wrenches are visible?,Twelve
0c/0c549c74.jpg,What type of metal are the wrenches made of?,Steel
0c/0cf1d1f4.jpg,What color is the light?,Red
0c/0cf1d1f4.jpg,"In the coiled structure, what is the color of the lights?",Red
0c/0cbc7535.jpg,What color is the cover?,Multicolor
0c/0cbc7535.jpg,What is the most prominent color on the left side of the back cover?,Green
0c/0cb02d4a.jpg,How many calories are in a serving?,Ten
0c/0cb02d4a.jpg,"Looking at the 'Supplement Facts' label, how many grams are in one serving size?",5.5
0c/0cb89f2a.jpg,What color is the border?,Black
0c/0cb89f2a.jpg,What material composes the border?,Rubber
0c/0c9c01c0.jpg,What color is the towel rack?,Silver
0c/0c9c01c0.jpg,What shape does the tool have on the left?,Hexagon
0c/0c371f4e.jpg,What color is this shoe?,Brown
0c/0c371f4e.jpg,What type of shape makes up the perforations pattern on the upper?,Circle
0c/0c273f59.jpg,What color is the outlet?,White
0c/0c273f59.jpg,What color is the cable connecting the phone and the wall charger?,Gray
0c/0c178b4c.jpg,What color is the bead?,Pink
0c/0c178b4c.jpg,How many crystals are set in the rose pendant?,Eighty
0c/0cad7821.jpg,What color is the cover mostly?,Orange
0c/0cad7821.jpg,What is the primary color of the paint streaks running vertically on the back cover?,Orange
0c/0cab7393.jpg,What words are on the case?,Easy
0c/0cab7393.jpg,"On the object, how many circles are grouped together?",Three
0c/0ccebc71.jpg,What color are the pants?,Blue
0c/0ccebc71.jpg,What is the material on the shoes of the model?,Leather
0c/0cf38c7c.jpg,What color is the lid?,Black
0c/0cf38c7c.jpg,What is the shape of the main surface?,Circular
0c/0c38c406.jpg,What is being applied?,Adhesive
0c/0c38c406.jpg,"In step 2, what is being applied to the rounded base?",Adhesive
0c/0c0962d7.jpg,What color are the wheels?,Black
0c/0c0962d7.jpg,What is the color of the round components attached at the bottom?,Black
0c/0c58df54.jpg,How many wheels are visible?,Four
0c/0c58df54.jpg,What is the main color of the workstation?,White
0c/0c07ed23.jpg,What is the product in the image?,Sage
0c/0c07ed23.jpg,What is the color of the text directly above 'Sage'?,Green
0c/0cf5a9df.jpg,What is the cup's color?,Transparent
0c/0cf5a9df.jpg,What is the shape of the lower part of the glass that provides stability?,Cylindrical
0c/0cf6d0eb.jpg,What object is this?,Pillow
0c/0cf6d0eb.jpg,The artisanal pillow showcases medallion shapes; what shape are the smaller designs between them?,Hexagon
0c/0c6cadb0.jpg,What is the cover made for?,Phone
0c/0c6cadb0.jpg,What metal shape is at the bottom of the phone case?,Rectangle
0c/0c2efad1.jpg,What color is the case mostly?,Green
0c/0c2efad1.jpg,What is the predominant color in the top right of the image?,Green
0c/0cbc740f.jpg,What pattern is on the phone?,Chevron
0c/0cbc740f.jpg,What geometric shape mainly composes the patterned design?,Chevron
0c/0cede553.jpg,What is the net weight?,250g
0c/0cede553.jpg,What are the first two digits of the manufacturing license number beginning with 1271?,12
0c/0ccdeab6.jpg,What color is the shoe?,Black
0c/0ccdeab6.jpg,How many rows of dimples are on the back of the shoe?,Six
0c/0cb7ca5e.jpg,What color is the phone case?,Multicolor
0c/0cb7ca5e.jpg,What primary color is most prominent around the bottom left corner of this phone case?,Red
0c/0c9a0926.jpg,What color are the shoes?,Black
0c/0c9a0926.jpg,What color are the shoelaces?,White
0c/0ccb31f9.jpg,What color is the carrying case?,Black
0c/0ccb31f9.jpg,"What is the brand of the item, as displayed on the storage case's zipper?",AmazonBasics
0c/0c4c6b75.jpg,What color is the bar?,Brown
0c/0c4c6b75.jpg,What color are the small specks inside the stacked bars?,Black
0c/0c9b80d5.jpg,What shape is on the cover?,Star
0c/0c9b80d5.jpg,What shape is printed with white paint?,Star
0c/0c2be03c.jpg,What color is the table?,Black
0c/0c2be03c.jpg,What shape are the edges of the top surface of the plastic tub utility cart?,Rounded
0c/0c283f60.jpg,Is the crate metal?,Yes
0c/0c283f60.jpg,What is the number of latches visible from this angle on the pictured object?,Two
0c/0c42dda2.jpg,What color are the stars?,Yellow
0c/0c42dda2.jpg,What is the most frequent color of the star's border?,Blue
0c/0c1d6e75.jpg,What color is the sky?,Blue
0c/0c1d6e75.jpg,What color are the clouds painted on the brick wall?,Yellow
0c/0c167ef4.jpg,What color is the case?,Multicolor
0c/0c167ef4.jpg,What is the color of the charging port cut out on the case?,Silver
0c/0cb819ac.jpg,What letter is on the heart?,R
0c/0cb819ac.jpg,How many camera lenses are visible on the back?,Three
0c/0c839cfe.jpg,What is hanging?,Lights
0c/0c839cfe.jpg,What is the reflection of the top-most light fixture?,Oval
0c/0c61d7da.jpg,What color is the case?,Black
0c/0c61d7da.jpg,"On the left side view, is the topmost button concave or convex?",Convex
0c/0ca72d46.jpg,What is the liquid color?,Blue
0c/0ca72d46.jpg,What color is the liquid inside the bottle?,Blue
0c/0ccb7cc3.jpg,What color is the bag?,Yellow
0c/0ccb7cc3.jpg,What is the material the flap is made of?,Leather
0c/0ca2c8a9.jpg,What color are the shoes?,Grey
0c/0ca2c8a9.jpg,What is the color of the trim on the upper part of the shoe near the opening?,Orange
0c/0cd01354.jpg,What color is the bottom of the bag?,Blue
0c/0cd01354.jpg,What flavor are these potato chips?,SeaSalt
0c/0cb57d4b.jpg,What kind of slaw is this?,Broccoli
0c/0cb57d4b.jpg,What single word is at the very top of the rectangular logo on the bag?,Organic
0c/0cd26363.jpg,What word is spelled out?,Love
0c/0cd26363.jpg,How many stripes are present on the gift?,Three
0c/0c5333f9.jpg,What is around the neck?,Scarf
0c/0c5333f9.jpg,What color is the middle stripe closest to the hem of the displayed accessory?,Red
0c/0ce0beed.jpg,What color are the glasses?,Clear
0c/0ce0beed.jpg,What is the optical property of the glassware regarding light transmission?,Transparent
0c/0c782961.jpg,What color is the grab bar?,Silver
0c/0c782961.jpg,"What material, according to metadata, are the handicap bars made from?",Steel
0c/0c131e81.jpg,What color is the handle?,Black
0c/0c131e81.jpg,"Based on the OCR, what is the first translation of the product's name into another language?",VERBLENDPINSEL
0c/0c5e206f.jpg,What color is the shopping cart?,Black
0c/0c5e206f.jpg,How many wheels are shown in the image?,Two
0c/0c75ef51.jpg,How many calories per serving?,25
0c/0c75ef51.jpg,How many milligrams of potassium are in one serving?,93
0c/0cf03823.jpg,What animal is shown on this case?,Dog
0c/0cf03823.jpg,On what side of the dog's face is the smaller white patch?,Right
0c/0ce77506.jpg,What color is the phone case?,Multicolor
