image_path,question,answer
d4/d4212991.jpg,What three-letter brand name is present on the zipper?,YKK
d4/d4214fc1.jpg,What color is this?,Gray
d4/d4214fc1.jpg,How many rows of diamond pattern are there?,Seven
d4/d4215d94.jpg,What color is the shoe?,Brown
d4/d4215d94.jpg,What colors are featured on the band detail?,Blue
d4/d4219fc8.jpg,What color is the lemon?,Yellow
d4/d4219fc8.jpg,What color is the fruit on the mobile cover?,Yellow
d4/d421cb84.jpg,What color is the hamper?,Gray
d4/d421cb84.jpg,What color are the loops on the side of the laundry hamper?,Gray
d4/d421d8a3.jpg,What shape are the objects?,Circle
d4/d421d8a3.jpg,"Besides green and light blue, what other color is the circle with the camera cutout?",Beige
d4/d421e083.jpg,Is this round?,Yes
d4/d421e083.jpg,What is the shape of the grill marks on the tortilla?,Parallel
d4/d421eb46.jpg,What color are the leaves?,Green
d4/d421eb46.jpg,What is the color of the object at the very center of this open umbrella?,Black
d4/d4220d6b.jpg,What pattern covers the shoe?,Snakeskin
d4/d4220d6b.jpg,What pattern do the platform sandals have?,Snakeskin
d4/d4222f6c.jpg,What color is this?,Black
d4/d4222f6c.jpg,What material is the front mostly made of?,Wool
d4/d4226915.jpg,What color is the box?,Brown
d4/d4226915.jpg,What is the predominant color of the text near the bottom of the front of the box?,Red
d4/d422b04c.jpg,What color is the necklace?,Silver
d4/d422b04c.jpg,What kind of cut are the boxy links of the necklace?,Diamond
d4/d422b5b2.jpg,What color is the block?,Red
d4/d422b5b2.jpg,"On the patterned surface, what primary color is primarily closest to the top right corner?",Red
d4/d422b995.jpg,What color is the chair?,Yellow
d4/d422b995.jpg,What material are the chair's legs made of?,Wood
d4/d422ce2c.jpg,What is the color of the phone?,Orange
d4/d422ce2c.jpg,What is the shape formed by the bike chain?,Four
d4/d4238619.jpg,What color is the bag?,Beige
d4/d4238619.jpg,What is the lining color inside the Flavia Beige handbag?,Black
d4/d4239315.jpg,What color is the case?,Multicolor
d4/d4239315.jpg,What shape is the camera lens?,Circle
d4/d423ea0c.jpg,What color is the trim?,Yellow
d4/d423ea0c.jpg,What is the color of the outline surrounding the set?,Yellow
d4/d424327e.jpg,What color is the wallet?,Blue
d4/d424327e.jpg,What language is printed on the top card?,German
d4/d42512c2.jpg,Is there a diamond?,Yes
d4/d42512c2.jpg,"Based on the round brilliant cut, how would you rate this diamond's cut grade?",Good
d4/d4252533.jpg,What color are the folders?,Manila
d4/d4252533.jpg,What type of cut is on the tab of the top item?,Straight
d4/d4253688.jpg,What color is the shoe?,Red
d4/d4253688.jpg,What's the weave pattern of the sandal?,Woven
d4/d4255ff7.jpg,What does the product say to do?,Recycle
d4/d4255ff7.jpg,"What word is displayed under ""WHOLE FOODS MARKET""?",RECYCLE
d4/d4257c1b.jpg,What animal is on this cover?,Bear
d4/d4257c1b.jpg,How many sets of camera lenses are there on the mobile cover?,Two
d4/d425bd2c.jpg,What color is this?,Silver
d4/d425bd2c.jpg,What is the dominant weave structure visible in the fabric?,Plain
d4/d42620c5.jpg,What color is the fixture?,Black
d4/d42620c5.jpg,What shape is the glass surrounding the bulb?,Stepped
d4/d42675df.jpg,What is the color of the screws?,Silver
d4/d42675df.jpg,What plating is applied on the screws?,Nickel
d4/d426845a.jpg,What color is the bowl?,White
d4/d426845a.jpg,What is the first word of the brand printed on the label?,Amazon
d4/d426a23e.jpg,What color is the top of the desk?,Brown
d4/d426a23e.jpg,What is the color of the handle on the drawers?,Black
d4/d426bca7.jpg,What color is the couch?,Gray
d4/d426bca7.jpg,How many legs support the upholstered love seat sofa couch?,Four
d4/d426c682.jpg,What color is the phone case?,Black
d4/d426c85a.jpg,What is the shape on the phone?,Wheel
d4/d426c85a.jpg,What is the 3D print on the back cover of the phone?,Stambh
d4/d42714b0.jpg,What weight does it say on the package?,200gr
d4/d42714b0.jpg,What is the number directly to the right of the barcode?,200g
d4/d427854f.jpg,What are the plants in?,Pots
d4/d427854f.jpg,How many wooden legs are supporting the mid-sized plant pot in the foreground?,Four
d4/d427b525.jpg,What number is on the label?,200
d4/d427b525.jpg,What number of pulls per pack is indicated in the blue box?,200
d4/d42837e0.jpg,What phrase is on the item?,Easy
d4/d42837e0.jpg,What action is implied in the text on the case?,Relaxing
d4/d428a4b1.jpg,What color is the object?,Black
d4/d428a4b1.jpg,"Which port, designed for audio, is featured on the Solimo cover?",Headphone
d4/d428d487.jpg,What color is the item?,Black
d4/d428d487.jpg,How many rubber pads are adhered to the bottom?,Four
d4/d4292bc0.jpg,What is the object?,Mop
d4/d4292bc0.jpg,What color is the handle's end cap?,Black
d4/d429522f.jpg,What color are the boots?,Green
d4/d429522f.jpg,What color is the elastic side panel on the boots?,Black
d4/d429b3f0.jpg,What color is the cabinet?,White
d4/d429b3f0.jpg,What is the handle's finish as described in the metadata?,Bronze
d4/d429f145.jpg,What brand is visible?,Presto
d4/d429f145.jpg,"In Japanese, how many days of express delivery are promised?",ichi
d4/d42a2168.jpg,Is the display no frost?,Yes
d4/d42a2168.jpg,What feature is represented by the snowflake icon on the refrigerator's control panel?,Freeze
d4/d42a3b4a.jpg,What brand is this?,Vedaka
d4/d42a3b4a.jpg,What is the color of the text on the left side of the bag?,Red
d4/d42a583e.jpg,Is there a book?,Yes
d4/d42a583e.jpg,What is the color of the book with the green cover?,Red
d4/d42a6984.jpg,What is inside the holder?,Phone
d4/d42a6984.jpg,What color is the non-slip material on the clip?,Black
d4/d42af22d.jpg,What color is the chair?,Charcoal
d4/d42af22d.jpg,What is the length of the taper on each of the chair's legs?,Tapered
d4/d42afc82.jpg,What color are the flowers?,Blue
d4/d42afc82.jpg,What color are the flowers on the case?,Blue
d4/d42b0253.jpg,What word is on the bottom of the package?,Sausage
d4/d42b0253.jpg,What type of diet is fed to the chicken in this product?,Vegetarian
d4/d42b1402.jpg,What color are the legs?,Brown
d4/d42b1402.jpg,What is the primary building material of the chair legs visible in the image?,Hardwood
d4/d42b46b2.jpg,What color is the shoe?,Black
d4/d42b46b2.jpg,What is the name visible on the shoe?,Klepe
d4/d42b6805.jpg,What color is the wallet?,Black
d4/d42b6805.jpg,What is the shape of the wallet shown on the side?,Rectangular
d4/d42b7244.jpg,What color is the case?,Multicolor
d4/d42b7244.jpg,What is the most prominent color in the lower right portion of the case?,Blue
d4/d42c4ea7.jpg,What is inside the cup?,White
d4/d42c4ea7.jpg,What kind of beans are depicted at the bottom of the cup?,Coffee
d4/d42cbf80.jpg,What color is the chair?,White
d4/d42cbf80.jpg,What shape are the wires holding the legs together?,Crisscross
d4/d42cf061.jpg,What color is the protector?,Black
d4/d42cf061.jpg,What material is the visible protector edge made of?,Glass
d4/d42cf212.jpg,What color is the binder?,Red
d4/d42cf212.jpg,"What's the capacity, in sheets, for the round components?",550
d4/d42d0e11.jpg,What is the shoe style?,Roman
d4/d42d0e11.jpg,How many buckles can you see on the sandals?,Two
d4/d42d1dcd.jpg,What color is the purse?,Brown
d4/d42d1dcd.jpg,What is the name of the brand written on the flap?,Flavia
d4/d42d5533.jpg,What color is this chair?,Gray
d4/d42d5533.jpg,What is the shape of the steel piece that is designed to provide multiple pitch options?,Rocker
d4/d42d7547.jpg,What shape is the pearl design?,Heart
d4/d42d7547.jpg,How many bands of purple glitter can be seen below the heart?,One
d4/d42d9083.jpg,What flavor is the chocolate?,Dark
d4/d42d9083.jpg,What percentage cacao is shown on the wrapper?,Fifty-seven
d4/d42d9ad2.jpg,What pattern is on the pillow?,Striped
d4/d42d9ad2.jpg,What type of line pattern covers the Ravenna Home pillow?,Striped
d4/d42da81e.jpg,What color are the letters?,Brown
d4/d42da81e.jpg,What is the last letter on the last line of tiles?,C
d4/d42db7b0.jpg,What color is the phone cover?,Pink
d4/d42db7b0.jpg,What shape is the camera lens housing?,Round
d4/d42dc9a7.jpg,What is above the table?,Lights
d4/d42dc9a7.jpg,How many light bulbs are in the chandelier?,Four
d4/d42df157.jpg,What color is the middle of the case?,Black
d4/d42df157.jpg,The floral design near the camera lens mimics the shape of a what?,Heart
d4/d42e0162.jpg,What is the color of the center stone?,Pink
d4/d42e0162.jpg,How many prongs are holding the pink stone in the earring?,Four
d4/d42e3475.jpg,What color is the clutch?,White
d4/d42e3475.jpg,What geometrical shape closely resembles the clutch?,Rectangle
d4/d42e4c8e.jpg,What is reflecting in the water?,Mountain
d4/d42e4c8e.jpg,What type of shape is present on the upper central part of the back panel?,Circle
d4/d42e7e14.jpg,What color is the bag?,White
d4/d42e7e14.jpg,What geometric shape is at the top of this bag?,Triangle
d4/d42ebf56.jpg,What is the color of the headphones?,Blue
d4/d42ebf56.jpg,What color is the phone case to the left of the headphones?,Pink
d4/d42ed450.jpg,What letter is on the phone?,V
d4/d42ed450.jpg,What letter is at the center of the phone case?,V
d4/d42ef0f5.jpg,What shape is on the cover?,Heart
d4/d42ef0f5.jpg,How many stripes are on the case between the top of the heart and the top of the case?,Three
d4/d42f106a.jpg,What animal is on the case?,Panda
d4/d42f106a.jpg,What color is the shape on the panda's mouth?,Blue
d4/d42f2415.jpg,What color is the box?,White
d4/d42f2415.jpg,What is the color of the lining inside the open drawer?,Grey
d4/d42f3f10.jpg,What color is the desk?,Black
d4/d42f3f10.jpg,How many levels does the wire storage on the left have?,Four
d4/d42f6e0c.jpg,What is the main piece of furniture in the shot?,Sofa
d4/d42f6e0c.jpg,In which direction is the grain of the wood running on the top shelf of the coffee table?,Lengthwise
d4/d42f7f1a.jpg,What is the drawing about?,Statue
d4/d42f7f1a.jpg,What year is inscribed on the drawing?,1875
d4/d42f86ea.jpg,What color is the sofa?,Grey
d4/d42f86ea.jpg,With what dark finish are the sofa's wood legs completed?,Walnut
d4/d42f976e.jpg,What is on fire?,Wood
d4/d42f976e.jpg,What is the dominant color in the hottest part of the flame?,Yellow
d4/d42fce20.jpg,What color is the switch?,White
d4/d42fce20.jpg,What is the finish type of the metal frame surrounding the switch?,Antique
d4/d4300fab.jpg,What color is the handle?,Black
d4/d4300fab.jpg,What is the color of the blow gun handle?,Black
d4/d43013ea.jpg,What shape is the bright object?,Round
d4/d43013ea.jpg,What color is the light emanating from the orb?,Yellow
d4/d430245d.jpg,What pattern is on the fabric?,Dots
d4/d430245d.jpg,What is the shape of the objects repeating in the pattern on the fabric?,Dots
d4/d43059a3.jpg,What color is the ring?,Black
d4/d43059a3.jpg,What shape is the tip on the side of the tongs?,Circle
d4/d4306820.jpg,How many spoons are visible?,Six
d4/d4306820.jpg,What pattern is on the handle?,Stripes
d4/d4307a0b.jpg,What color is the bucket?,Yellow
d4/d4307a0b.jpg,What color is the bucket?,Yellow
d4/d430817b.jpg,What is the color of the bar?,Chrome
d4/d430817b.jpg,"According to the metadata, what material is the handle made of?",Zinc-alloy
d4/d4309124.jpg,What is the flower color?,Purple
d4/d4309124.jpg,How many flower petals are overlapping the rear camera?,Three
d4/d43091ef.jpg,What color is the handle?,Bronze
d4/d43091ef.jpg,What is the finish type of the privacy door handle?,Bronze
d4/d430bb76.jpg,What is the capacity shown?,64GB
d4/d430bb76.jpg,"How many 'U' symbols, indicating speed class, are shown on the card?",One
d4/d430c2fd.jpg,What is the first word in the title?,Brewing
d4/d430c2fd.jpg,"According to the text, what should you avoid by tilting the capsule during removal from the coffeemaker?",Dripping
d4/d430cdf5.jpg,What color is the lid?,Blue
d4/d430cdf5.jpg,What color is the lid?,Blue
d4/d430defa.jpg,What color is the phone case?,Purple
d4/d430defa.jpg,What is the color of the stone design depicted?,Purple
d4/d430ea94.jpg,What brand is this product?,Solimo
d4/d430ea94.jpg,How many diagonal lines can be seen on 'Cypress Burst'?,Twenty
d4/d43114a0.jpg,What color is the sandal?,Tan
d4/d43114a0.jpg,How many visible straps are on the left sandal?,Four
d4/d4314bf5.jpg,What color is the cover?,Black
d4/d4314bf5.jpg,Which component is visible near the top-left of the back case?,Camera
d4/d431a799.jpg,What kind of food is in the container?,Salad
d4/d431a799.jpg,What is sprinkled on top of the tofu?,Sesame
d4/d431de1f.jpg,What color is the shoe?,Navy
d4/d431de1f.jpg,What material is on the insole where the logo is?,Memory
d4/d4324818.jpg,What color are the laces?,White
d4/d4324818.jpg,What color are the horizontal ridges on the heel?,Blue
d4/d4325a65.jpg,What color is the phone case?,White
d4/d4325a65.jpg,What color is visible within the cut-out of the phone case?,Pink
d4/d43269c4.jpg,What color is the holder?,Orange
d4/d43269c4.jpg,What pattern does the symbol on the battery feature?,Recycling
d4/d43275c9.jpg,What color are the stripes?,Pink
d4/d43275c9.jpg,What color are the stripes that intersect the upper right camera of the phone case?,Pink
d4/d43287ab.jpg,What color is the case?,Black
d4/d43287ab.jpg,What is the dominant color of the hearts on the mobile case?,Pink
d4/d432b0d4.jpg,What color is the cap?,Black
d4/d432b0d4.jpg,What regulatory standard logo is displayed next to the word dexos?,dexos1
d4/d432bcd2.jpg,What are the stars colored?,Pink
d4/d432bcd2.jpg,What shape are the ornaments on the case?,Stars
d4/d432cc9f.jpg,What color is the phone case?,Black
d4/d432cc9f.jpg,How many complete spirals are present in each white patterned row?,Eleven
d4/d432f9e3.jpg,What is the cover made of?,Bricks
d4/d432f9e3.jpg,What is the number of rows of bricks on the left side of the central device?,Nine
d4/d4330ea4.jpg,What color are the shoes?,Black
d4/d4330ea4.jpg,What is the material of the sole?,Crespo
d4/d4333159.jpg,What color is the case?,Multicolor
d4/d4333159.jpg,What color are the splatters around the bottom right corner?,Red
d4/d433afbf.jpg,What color are the flowers?,Blue
d4/d433afbf.jpg,What color are the circular objects scattered throughout the print?,Blue
d4/d433b661.jpg,What color is the cap?,Purple
d4/d433b661.jpg,What is the percentage of the acne medication on this item?,Ten
d4/d4340d61.jpg,What color is the phone?,Multicolor
d4/d4340d61.jpg,What is the dominant color around the camera lens?,White
d4/d4341262.jpg,What color are the stars?,White
d4/d4341262.jpg,What color is the outline of the upper camera area?,Red
d4/d4342532.jpg,What's in the clear package?,Bread
d4/d4342532.jpg,What type of material is the bag made of?,Plastic
d4/d4342731.jpg,What is this item?,Necklace
d4/d4342731.jpg,"Counting from top to bottom, what position is the fifth diamond located?",Bottom
d4/d4348579.jpg,What color is the item?,White
d4/d4348579.jpg,What is the primary color of the textile?,White
d4/d4349386.jpg,What color is the phone case?,Black
d4/d4349386.jpg,How many small circles are in the outer pattern?,Twenty
d4/d434c610.jpg,What word is next to 'Love'?,Pink
d4/d434c610.jpg,What is the name of the color written vertically on the cover?,Pink
d4/d434d4c1.jpg,How many calories are listed?,140
d4/d434d4c1.jpg,What is the total percentage of the added sugars in the bar?,22%
d4/d434d8a5.jpg,What color is the flower?,Pink
d4/d434d8a5.jpg,What color is the pollen of the flower on the case?,Yellow
d4/d4351b8e.jpg,What is the color of the car?,Blue
d4/d4351b8e.jpg,What color is the stripe on the 3D car?,Black
d4/d4356a12.jpg,What color is the pillow?,White
d4/d4356a12.jpg,What material covers the padding of the AmazonBasics pillow?,Cotton
d4/d435c230.jpg,What color are the lights?,White
d4/d435c230.jpg,What color are the light beads on the string lights?,White
d4/d435e96f.jpg,What color are the grapes?,Purple
d4/d435e96f.jpg,"What is the quantity of the nut pieces, in a halved or quartered shape, scattered throughout the salad?",Eight
d4/d4361b46.jpg,What color are the flowers?,Pink
d4/d4361b46.jpg,What color are the button-like features on the side of the phone case?,Silver
d4/d43628e7.jpg,What animal is on the case?,Lion
d4/d43628e7.jpg,What is the dominant color of the lion's mane in this phone case?,Brown
d4/d4364418.jpg,What color is the purse?,Pink
d4/d4364418.jpg,What is the chain made of?,Metal
d4/d4368adb.jpg,What color is the chair?,Brown
d4/d4368adb.jpg,What material are the legs of the chair made of?,Metal
d4/d436989e.jpg,What animal is yellow?,Giraffe
d4/d436989e.jpg,Which of the three bags has the most animals?,First
d4/d436d293.jpg,What is the total calories?,20
d4/d436d293.jpg,"According to the nutrition label, how many grams of protein are in one serving of the product?",Two
d4/d437069a.jpg,What color are the sandals?,Brown
d4/d437069a.jpg,What type of closure is featured on these sandals?,Hook
d4/d4370fbb.jpg,What color are the mounts?,Black
d4/d4370fbb.jpg,How many slots are visible on the camera mount?,Three
d4/d4375f09.jpg,What color are the flowers?,Blue
d4/d4375f09.jpg,How many camera lenses are visible on the back of the phone case?,Two
d4/d4376734.jpg,What color is the stool?,Black
d4/d4376734.jpg,What design is the back of the chair?,Wishbone
d4/d4379ac3.jpg,What color are the chairs?,Blue
d4/d4379ac3.jpg,What is the approximate height in inches of the leg of the barstool?,21.3
d4/d437a326.jpg,What is a part of the ingredient?,Globulus
d4/d437a326.jpg,How many ingredients are named in the image?,Three
d4/d437d6c9.jpg,What color are the flowers?,White
d4/d437d6c9.jpg,What color are the two visible circles on the phone's back?,Gold
d4/d437f422.jpg,What color is the chair?,Blue
d4/d437f422.jpg,What material is the frame underneath the blue fabric of the chair?,Wood
d4/d4381c26.jpg,What word is on the phone case?,Girl
d4/d4381c26.jpg,What word is directly above the word BOSS?,Girl
d4/d4383204.jpg,What shape is the pillow?,U
d4/d4383204.jpg,"In step 3, what color is the gas bag?",White
d4/d4384dd9.jpg,What color is the bus?,Yellow
d4/d4384dd9.jpg,How many roof windows does the toy bus have?,Eleven
d4/d4385832.jpg,What shape is visible on the case?,Heart
d4/d4385832.jpg,What shape contains the larger red object?,Heart
d4/d4386c6e.jpg,What is the color of the planter?,Green
d4/d4386c6e.jpg,What shape do the grid lines on the stoneware planter create?,Rectangle
d4/d4386ca4.jpg,What is the color of the background?,Yellow
d4/d4386ca4.jpg,What color is the background surface behind the mop frame?,Yellow
d4/d438bf67.jpg,What color are the sheets?,Grey
d4/d438bf67.jpg,What visual pattern type is dominantly featured on the cotton-blend sheet set?,Plaid
d4/d438da13.jpg,What is on the phone case?,Skeleton
d4/d438da13.jpg,What kind of bones form the chest cavity in the image?,Ribs
d4/d438da75.jpg,What is the handle color?,Black
d4/d438da75.jpg,What is the color of the part that follows the contours of the face?,Turquoise
d4/d438fa42.jpg,What is the pattern on the case?,Stars
d4/d438fa42.jpg,How many cameras are visible on the top left?,Three
d4/d4390dff.jpg,What color is the background of the case?,Black
d4/d4390dff.jpg,What is the color of the circle outlines on the phone case?,White
d4/d4390ebc.jpg,Is this a chair?,Yes
d4/d4390ebc.jpg,How many vertical stitch lines are visible on the side of the chair's back?,Two
d4/d43955b0.jpg,What is the color of the plaid?,Green
d4/d43955b0.jpg,What material is the traction pattern made of?,Rubber
d4/d43968f4.jpg,What color is the adapter?,White
d4/d43968f4.jpg,How many prongs are metallic?,One
d4/d4397821.jpg,What is the color of the phone case?,Gold
d4/d4397821.jpg,What is the material of the case around the camera?,Silicon
d4/d43992ba.jpg,What is the color of the stand?,Black
d4/d43992ba.jpg,"In the center of the image, what color is the ring located near the middle of the pole?",Yellow
d4/d43a0821.jpg,What is the shape of the object?,Round
d4/d43a0821.jpg,What metric size are the head bolts needed for this knob?,M8-32
d4/d43a2058.jpg,What is the color of the background?,Yellow
d4/d43a2058.jpg,What is the primary material of the dispenser labeled 'amazon commercial'?,Plastic
d4/d43a78fd.jpg,What is the color of the case?,Clear
d4/d43a78fd.jpg,What is the shape of the cut-out in the bottom left corner?,Circle
d4/d43a8d11.jpg,What color are the boots?,Black
d4/d43a8d11.jpg,What is the color of the material that secures the boots?,Black
d4/d43a9fbb.jpg,What color are the towels?,Green
d4/d43a9fbb.jpg,How many towels present are extra-long and made of Egyptian cotton?,Six
d4/d43ac145.jpg,What is on the phone?,Mountains
d4/d43ac145.jpg,What color is the water in the reflection?,Blue
d4/d43ad9b6.jpg,What shape is the pendant?,Heart
d4/d43ad9b6.jpg,What type of clasp does the chain have?,Spring-ring
d4/d43b4acb.jpg,What color is the bedskirt?,Beige
d4/d43b4acb.jpg,What is the primary color of the bed skirt?,Beige
d4/d43b504d.jpg,What is the sodium in mg?,70mg
d4/d43b504d.jpg,"According to the ingredient list, which citrate is present?",Potassium
d4/d43b6c07.jpg,What is the material?,Leather
d4/d43b6c07.jpg,What is the primary material causing the overall surface texture?,Leather
d4/d43b7493.jpg,Is the lid open?,Yes
d4/d43b7493.jpg,What material is the rim underneath the lid made of?,Plastic
d4/d43b8c8e.jpg,What letter is on the cover?,S
d4/d43b8c8e.jpg,What letter appears near the center of the back cover?,S
d4/d43b9893.jpg,What color is the phone case?,Pink
d4/d43b9893.jpg,What type of geometric figure can be observed where the vines curl?,Spiral
d4/d43ba968.jpg,What is the shape near the rainbow?,Heart
d4/d43ba968.jpg,What is the color of the star near the camera lens?,Yellow
d4/d43bac52.jpg,What color is the drawer?,Black
d4/d43bac52.jpg,What is the color of the right-side drawer?,Black
d4/d43bcfda.jpg,What color are the grapes?,Purple
d4/d43bcfda.jpg,What color are the fruits on the top right corner?,Purple
d4/d43be0bf.jpg,What color is the cover?,Purple
d4/d43be0bf.jpg,What material is the mobile cover made of according to the product description?,Canvas
d4/d43be4a9.jpg,What color is the light bulb?,White
d4/d43be4a9.jpg,What fitting type is visible on the lightbulb?,Edison
d4/d43c388c.jpg,What is the color of the heart?,Red
d4/d43c388c.jpg,How many vertical wood-like planks are visible on the phone case?,Eleven
d4/d43c63bd.jpg,What color is the inside?,Gray
d4/d43c63bd.jpg,What color is the case interior?,Gray
d4/d43c645a.jpg,What color is the fruit?,Orange
d4/d43c645a.jpg,"Which fruit is halved, revealing its pit?",Apricot
d4/d43c9f83.jpg,What is the color of the mop head?,White
d4/d43c9f83.jpg,What color is the clip to adjust the length of the mop?,Yellow
d4/d43d0c21.jpg,What color is the case?,Black
d4/d43d0c21.jpg,How many petals does the flower closest to the phone's camera have?,Seven
d4/d43d2471.jpg,What color is the lampshade?,White
d4/d43d2471.jpg,"What geometrical shape best describes the outline of the lampshade, disregarding the corners?",Trapezoid
d4/d43d3c0a.jpg,What color are the hangers?,Black
d4/d43d3c0a.jpg,What material covers the hangers?,Velvet
d4/d43d4be8.jpg,What color is the top layer?,White
d4/d43d4be8.jpg,"Looking at the layer with the metallic bars, what shapes does the white material around them appear to form in between the bars?",Trapezoids
d4/d43d8769.jpg,How many calories?,60
d4/d43d8769.jpg,How many grams is the serving size?,Eighteen
d4/d43d8d20.jpg,What color is this bench?,White
d4/d43d8d20.jpg,What wood is the bench made of?,Pine
d4/d43dab79.jpg,What pattern is on the case?,Hearts
d4/d43dab79.jpg,"Looking at the camera section, how many cameras are present?",Four
d4/d43df3d1.jpg,What color is shown?,Multicolor
d4/d43df3d1.jpg,What is the top-most color visible on the wooden slant pattern on the phone case?,Red
d4/d43dfdd8.jpg,What is the lamp made of?,Salt
d4/d43dfdd8.jpg,What is the salt rock material?,Himalayan
d4/d43e24c5.jpg,What color is the cable?,Gray
d4/d43e24c5.jpg,What material are the connector ends made of?,Aluminum
d4/d43e5c15.jpg,What color is the cap?,Orange
d4/d43e5c15.jpg,What color is the top of the bottle?,Orange
d4/d43e717b.jpg,What is the frame made of?,Wood
d4/d43e717b.jpg,What shape is the bracing component fixed to the corner of the frame?,Triangle
d4/d43e9c84.jpg,What is the color of the watermelon?,Yellow
d4/d43e9c84.jpg,How many speaker holes are above the bottom watermelon on the central case?,Zero
d4/d43f094f.jpg,What kind of cheese is this?,Blue
d4/d43f094f.jpg,What number comes before the 49695 sequence in the barcode?,9482
d4/d43f1397.jpg,What is the cover's color?,Multicolor
d4/d43f1397.jpg,What is the primary color of the vertical streak in the middle?,Purple
d4/d43f2736.jpg,What color is the door?,White
d4/d43f2736.jpg,How many handles are included in one package?,Ten
d4/d43f4a9e.jpg,What color are the shoes?,Grey
d4/d43f4a9e.jpg,What is written on the side of the right shoe in the image?,KLEPE
d4/d43f4e13.jpg,What is the serving size?,Capsules
d4/d43f4e13.jpg,What is the percentage of silymarin in the milk thistle extract?,80%
d4/d43f6317.jpg,What shape is the apple?,Round
d4/d43f6317.jpg,What shape is formed by the cut where the Apple logo is visible?,Apple
d4/d43f637f.jpg,What color is the phone case?,Black
d4/d43f637f.jpg,What is the number of complete petals on the cone shaped flower?,Four
d4/d43fcca5.jpg,What is the brand?,Presto
d4/d43fcca5.jpg,What is the orientation of the top corner mark?,Reverse
d4/d4406edd.jpg,What color are the chairs?,Cream
d4/d4406edd.jpg,What is the color of the vase on the table?,White
d4/d440ad22.jpg,What color is the plate?,Black
d4/d440ad22.jpg,What shape is the recessed line feature on the bottom compartment of the plate?,Smile
d4/d440b90d.jpg,What brand is on the label?,Foods
d4/d440b90d.jpg,"What word is partially visible above the words ""Supplement Facts?""",Directions
d4/d440bbc1.jpg,What color is the zigzag?,Pink
d4/d440bbc1.jpg,What color is between the pink and black zigzags?,Teal
d4/d440fbf6.jpg,What is the color of the cover?,Blue
d4/d440fbf6.jpg,What is the color of the phone case shown?,Blue
d4/d441ade3.jpg,What brand is on the package?,Amazon
d4/d441ade3.jpg,What color are the two bands in this package?,Black
d4/d441e54d.jpg,What is the color of the camera?,Black
d4/d441e54d.jpg,How many buttons are visible above the camera screen?,Five
d4/d44249b5.jpg,What shape is the object?,Round
d4/d44249b5.jpg,What color band has the highest saturation level?,Purple
d4/d4425f88.jpg,What is the color of the mop?,Red
d4/d4425f88.jpg,What shape are the loops forming the mop's cleaning surface?,Rounded
d4/d442657a.jpg,What color is the cap?,Blue
d4/d442657a.jpg,What is the color of the letters behind the brand name?,Purple
d4/d4428d72.jpg,What color is the light?,White
d4/d4428d72.jpg,What shape are the filaments in the bulb?,Curved
d4/d442aa0c.jpg,What kind of nuts are listed?,Peanuts
d4/d442aa0c.jpg,"According to the ingredients, what is the emulsifier used in the dark chocolate chips?",Lecithin
d4/d442b36b.jpg,What is the frame color?,Gold
d4/d442b36b.jpg,What is the shape of the cutout at the top?,Arched
d4/d4430b85.jpg,Is this spice organic?,Yes
d4/d4430b85.jpg,What is the last digit in the barcode?,1
d4/d44317d4.jpg,What color is this shoe?,Black
d4/d44317d4.jpg,What is the shape of the shoe toe?,Pointed
d4/d443b406.jpg,What color is on the phone?,Blue
d4/d443b406.jpg,What geometric shape is primarily outlined in dark blue and white?,Triangle
d4/d443f9e7.jpg,What color is the background?,White
d4/d443f9e7.jpg,What is the color of the drum?,White
d4/d443fd4b.jpg,What color is the umbrella?,Red
d4/d443fd4b.jpg,What color is the material connected to the top of the umbrella's handle?,Black
d4/d4441b47.jpg,What color is the bag?,Beige
d4/d4441b47.jpg,What color is the handle at the top?,Brown
d4/d4442f4d.jpg,What is the main color?,Multi-colored
d4/d4442f4d.jpg,What shape does the upper cutout take on the largest mobile case?,Oval
d4/d4448f61.jpg,What is written on the phone?,Explor
d4/d4448f61.jpg,What word is printed near the bottom edge of the forest?,Explor
d4/d444e17e.jpg,What shape is in the image?,Heart
d4/d444e17e.jpg,What is the texture on the case?,Glitters
d4/d444eb73.jpg,What kind of jewelry is shown?,Ring
d4/d444eb73.jpg,How many rings are visible in this image?,One
d4/d444ffaa.jpg,What kind of food is this?,Dog
d4/d444ffaa.jpg,What is the first ingredient listed on the guaranteed analysis?,Protein
d4/d4454032.jpg,What is the color of the cabinet?,White
d4/d4454032.jpg,What is the primary color of the hanging light fixtures?,Orange
d4/d44540e2.jpg,What color is the bow?,Pink
d4/d44540e2.jpg,What shape is the cat's nose?,Heart
d4/d44577bc.jpg,Is this product gluten-free?,Yes
d4/d44577bc.jpg,"What ingredient comes before ""CANE SUGAR"" in the ingredients list?",WATER
d4/d445cf49.jpg,What shape is inside the frame?,Rectangle
d4/d445cf49.jpg,"When the mat is included, what is the size of the area that is left for display of the photo in inches?",3.5x5.5
d4/d445d82c.jpg,What color is the case?,Red
d4/d445d82c.jpg,What word is written under the crown?,Queen
d4/d445f4e7.jpg,What color are the shoes?,Pink
d4/d445f4e7.jpg,What is the shape of the heel?,Cylindrical
d4/d44615f6.jpg,What kind of food is on the phone cover?,Corn
d4/d44615f6.jpg,What grain is depicted on the cover?,Corns
d4/d4462f6a.jpg,What animal is on the phone case?,Dog
